,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ROW
DOMPATINUS,0.007865414279827343,0.0038309865937935506,0.053895137696139406,-0.12735495176472267,-0.034810210920332985,-0.05483712551465236,-0.0007233486623697827,-0.02254442092451181,-0.01857427221825636,0.07498625469827713,0.07869089856914036,0.02117178590467672,0.027444536515037754,0.0516263258852967,0.08065852769820636,0.01715742381804497,0.023829784796400855,0.01727564838089113,0.040815043655269,-0.0003602045927314501,0.04568958173292614,-0.04921490321828925,0.013976803565208806,0.008098287917293057,0.012159209581149577,0.016873333294593618,0.015267384832967634,0.013383563250557451,-0.029984428894128112,1.1102230246251565e-15,-9.890033236814588e-11,-8.467115897303756e-12,-1.1998957383241304e-10,4.026556865710518e-11,2.1738166822160565e-12,-9.592715510819971e-11,-6.839806498959433e-11,2.220446049250313e-15,-3.3306690738754696e-15,1.9567680809018384e-11,0.0013482680249243817,0.0015372406857949716,0.000987425977516665,0.0008727815957632057,0.0008218227232781317,0.0003583101659998533,0.0012814776215608337,0.001191634922876883,0.0009720732418916356,0.0007958039530808758,0.0006610402929918546
TE,-0.17751354564682575,0.0033301200265689612,0.6991907359317373,-2.2506734195806612,0.2934547261453857,1.148093482850202,1.2466327009212697,1.1396556860063312,0.7946831550883604,1.0030273550022206,0.8902413613845239,1.082686681583861,0.9162086450005102,1.0738518586250823,1.489969460197914,1.0616638898378827,0.9289354627931878,0.9434269898776793,-0.5822433713509345,-0.7085041500474626,-0.9471165134070553,-0.5601831379196703,-1.52953076625573,-1.2975176469916399,-1.4808397614245765,-1.4090110424568907,-1.4937331845430724,-1.4613563363540782,-0.9180468320552543,0.7952671124189636,1.2464304815547966,0.648075987839023,0.5636709827576925,0.5317928466656641,0.2228334840446755,0.9663485353284074,0.7736896265603299,0.6407446177433807,0.5603482179194308,0.6078093335174117,-1.03727867713721,-1.4858532087435994,-0.8663838052014033,-0.8028262013217441,-0.7545712399464677,-0.3364323257422869,-1.2050854691448192,-1.0326947108864175,-0.8694062725546664,-0.7438461965006143,-0.8216231361061849
SRGDP_USA,-0.005964666608598845,0.0006981134118999588,-0.01948873413743446,0.02842670547751669,-0.017484696076179307,-0.003804108006149609,-0.0007104965281629072,-0.025201793308894938,-0.05136521910901026,-0.02692852775813548,0.010029153731323515,0.014795920988283084,0.013281410009648997,0.016816558301154805,0.014878348339363301,0.01667824727532574,0.016408035431589862,0.012778453569444181,-0.03487564847689695,-0.041004168676493924,-0.027170126000123362,-0.03726690242988606,-0.03485733580811834,-0.035777212153855764,-0.03676266512499471,-0.03389749423738542,-0.03575008448094219,-0.03528720983268396,-0.03649581656267664,5.551115123125783e-15,6.661338147750939e-15,-4.034383938034125e-11,4.884981308350689e-14,-3.6420622073762843e-09,-1.909168767522118e-08,-3.7224279214598255e-10,-2.482153371730078e-10,-8.943801255156814e-10,-1.2077705502377967e-09,2.7747804054456537e-11,0.001324306026979638,0.0015099196782919488,0.0009698767133747843,0.0008572710443832676,0.0008072119320035043,0.00035167028073712636,0.001258702719059146,0.0011704568301862395,0.0009547963908562718,0.0007816538327387601,0.0006492927947543414
SRGDP_EUR,0.003638581533154106,0.0008063281225456631,-0.017666572617809906,-0.022903699267792788,0.01340230017630506,-0.001276218143264618,-0.000322167144545249,0.01145842382422213,-0.03514969945407398,0.025780488705159366,0.0311957490636372,0.01998484202558215,0.02205842466934671,0.02726522188473246,0.031057794085380674,0.019786819181506488,0.019929682706969487,0.009021965034040624,0.01594091883514892,0.014402439515640575,0.03798128323115768,0.02130984660019375,0.024606969238468723,0.022851033563807688,0.020198293444969595,0.01993476485331991,0.023969740517466587,0.024885486084504915,0.01952431244088504,1.1102230246251565e-15,2.575717417130363e-13,-2.91494606230458e-11,6.772360450213455e-14,-2.6713831147162637e-09,-1.3165647461121921e-08,-2.7298385774088274e-10,-1.8206380847374248e-10,-6.529399243504486e-10,-8.913986215830505e-10,1.8639534360431753e-11,0.0006004024783579087,0.0006845474557726217,0.00043972256693280976,0.00038867209464998886,0.00036597555239992197,0.00015938173581364623,0.0005706618301037913,0.0005306560484874545,0.00043288573517763496,0.00035438786530894717,0.0002943816467981808
SRGDP_JAP,-8.736088987271184e-05,0.003741381941494426,-0.015050513489987538,-0.044304806673552966,-0.0037268888695507485,-0.014028453775764005,-0.00027874374906200483,-0.011489873057723421,-0.04610634616137199,0.019145745068607223,0.033575365519347145,0.02466286617966662,0.026184593276135093,0.035136817859020564,0.038928432844180794,0.02547732857835827,0.02578810482542493,0.012883625714759095,-0.008055882858941654,-0.014594911889748707,0.011717370864838816,-0.006826748995148457,-0.002767428470678568,-0.004337863191705704,-0.009383016065098726,-0.005603848899857766,-0.0032911335006263753,-0.0031625950540942194,-0.005821141972042199,2.220446049250313e-15,-1.0605855083056781e-09,0.0,-2.0311524684402116e-09,-1.3671386245306394e-09,-1.2066595500570543e-08,-1.498873247740562e-10,-1.0703715691562365e-10,-3.4199809650914403e-10,-4.0648151511391006e-10,-4.423067689884874e-08,0.000519468334075901,0.0005922699054816682,0.0003804495999548685,0.0003362771009363108,0.00031664459286928626,0.00013788840845241346,0.0004937369430191296,0.00045912418952909206,0.0003745340087257798,0.0003066197337397991,0.00025468397936823095
SRGDP_CHN,0.04531391618824987,0.003456199232689805,-0.12884542661380227,0.32459053014854855,-0.03382242460803986,-0.015032643860359851,-0.002890346206128047,-0.06731206817050861,-0.37401661599417935,-0.17408332057304743,-0.08907435387137785,-0.1471477437051799,-0.11187272637992351,-0.18521759464848742,-0.1953884591751981,-0.14255330590790483,-0.14299153410679388,-0.07599599757232733,0.20211605869883353,0.1744097048780635,0.2597324112976318,0.17106052780679892,0.2161327104998545,0.2007451115446357,0.21310746401966174,0.20968386070640666,0.20842059703892746,0.21457988710681053,0.1795737186005053,8.761728231609922e-05,-0.02900989602045878,-0.029275325886362058,0.2935986349194053,-0.02707877932732583,-0.023544780929076747,-0.03506695651866454,-0.03339020295612449,-0.026552322026336395,-0.027117891834658736,-0.02109642714661686,0.004168429838945498,0.005847654986276263,-0.017929424682194273,-0.12801409309463607,-0.016888941308164096,-0.015870229906685407,-0.02122037662291243,-0.020335318374154476,-0.015868147700876523,-0.017073012011935562,-0.008909865458269217
SRGDP_BRA,0.019062450702096445,0.0014908003446900686,-0.08152255590105462,0.05801103438277999,0.006530633113003281,0.00040493761710891363,-0.00021460578798426777,0.010608200483966934,-0.14439168454198792,-0.02416163056351006,0.023513812814917046,-0.011254222862575602,0.0021346335245508996,-0.008806561894881826,-0.005958425555167013,-0.011778210933677813,-0.011047554513791136,0.022049934035052177,0.09211128693415671,0.0801954218862555,0.1197564376213689,0.08713144290475539,0.10669009697133247,0.0999316107403403,0.09905115817211652,0.096393385213418,0.10330060639654692,0.1064877720813151,0.08594610209617826,0.0008719838506521249,-0.00042344069262012507,-0.0004124984276671073,-0.0005210073901762424,0.5449904533895455,-0.00027441823166829415,-0.00037559748942317395,-0.00041174023244938684,-0.00019076200810097532,-0.0001981979886900298,-0.00034659087563615465,-0.0005657505918582606,0.00013109390432752832,-2.6396494935410075e-05,-0.00013877517826887953,-0.6230703698288204,-0.00010990017659473494,8.727224818372292e-05,3.082387231789774e-05,0.00013125764596111367,7.414200092092926e-05,-7.013616902362685e-05
SRGDP_IND,-0.002908906454436311,0.0004692802711470101,-0.05178236854757767,0.09723283723184872,-0.0275602677570852,-0.0063920041645948444,-0.0007338543072427095,-0.03772005678288837,-0.15493181919879195,-0.0618116112164141,-0.02384421313805174,-0.02131833392974014,-0.017280743752522976,-0.029790059903605504,-0.035349168873903825,-0.016948264145361103,-0.01757082399451715,0.02369570200728255,-0.023138243005183523,-0.040533127117459156,-0.004079057895444715,-0.032618244482794934,-0.025203289594419864,-0.02758162540710707,-0.02727573451556553,-0.024841317896963644,-0.027976305061791495,-0.025776463297235708,-0.033236337832549534,1.4432899320127035e-14,-5.461063268263899e-09,-1.5410506204460717e-10,-1.0631031610586206e-08,-1.0892187707334244e-08,8.789258210128992e-10,-1.1357031981518162e-09,-7.790368350413246e-10,-2.7319219109145365e-09,-3.3770863883120228e-09,-2.4913019758265875e-07,0.0013678553175155983,0.0015595737187557024,0.0010017663148775835,0.0008854448805528659,0.000833744239338019,0.0003640079584676936,0.0013000941697738355,0.0012089457450248364,0.000986190504110862,0.0008073435478006541,0.000670552275723324
SRGDP_CAN,-0.002420416122998481,0.00026918761276695236,0.001559173677792014,0.010657848727797514,-0.0034524117778428343,-0.0016901430589433275,-0.0002872878682119717,-0.00840178425030702,-0.0282331528064933,-0.003408650676275382,0.017122427006400764,0.01657816540404533,0.01586610786135534,0.027012384642208787,0.022720679895525953,0.01714179549166861,0.017202639675995002,0.007439008564790184,-0.01480263362063472,-0.01734732586059773,-0.007273682621789512,-0.01371033814251077,-0.012227501717207434,-0.01268526112517987,-0.013974956450306664,-0.01272222032317305,-0.01263220837337431,-0.01224571475002545,-0.013056474118693373,1.1102230246251565e-15,-8.206707535762803e-10,-1.0619838342051935e-11,-1.6019835458180864e-09,-4.962646960038342e-10,-6.274512576176505e-09,8.881784197001252e-15,-4.260258812394113e-11,-1.2756795619850436e-10,-1.3035350576728888e-10,-3.329854891820361e-08,0.0005353929674523084,0.0006104264554473993,0.0003921120500749442,0.00034658642697138475,0.00032635275733494673,0.00014220272852027982,0.0005088727693336459,0.0004731989110051682,0.0003860157645829698,0.00031602094481053555,0.00026249574029524325
SRGDP_KOR,-0.0014239895078432818,0.00016393611373510808,-0.0007119715666747961,-0.037508914289074435,0.00836187984757597,0.0018467558346535462,-0.00026115188632824804,0.013761097748695716,-0.036782384686230296,0.03243752959409263,0.030759619944220606,0.027392965627780486,0.02635883036564035,0.0371202893510858,0.04843222540187653,0.027036899680156212,0.027369997079834674,0.010434822975124991,-0.0071558229394091954,-0.011026970642639689,0.006493709404536974,-0.0021418522772642667,-0.0016749223276268932,-0.0019973046341809075,-0.004576865795685725,-0.00368266676511686,-0.0019111263114923727,-0.0010246932351476445,-0.003034159179964302,1.1102230246251565e-15,-1.0643280701216895e-09,-1.4543366511077238e-11,-2.0832630065470426e-09,-6.875583435927979e-10,-8.385766525620397e-09,-7.931766354829506e-11,5.551115123125783e-15,-1.7578771771553647e-10,-1.831895746207124e-10,-4.332482539393112e-08,0.0004866807370684789,0.0005548869922678001,0.00035643642366967043,0.00031505219074356994,0.0002966600502829486,0.00012922693238937022,0.0004625735428109845,0.0004301456288868799,0.0003508948639141529,0.0002872682441668051,0.00023860864028057982
SRGDP_RUS,0.011146367387018241,0.0033238454407158446,-0.0774917897515115,0.013121539218727829,-0.007998791049296239,-0.016460612749816805,4.318556087068437e-05,-0.009118885932410947,-0.08082700615888783,-0.025945491927590325,0.028460632184043044,0.004532190444298534,0.013399623472091227,0.012406190088446456,0.013412987023756484,0.005521834716978313,0.005589055005327248,0.008889472625011052,0.05028797644549443,0.03816454544086967,0.06030216336757821,0.04061725954943696,0.054248521956393736,0.04959278863928773,0.04715553360997604,0.04956231724004723,0.052478880924867743,0.053342124755819675,0.04344315939611931,0.0006075237069202988,-0.0017179533854067008,-0.0017086755129452902,-0.0020749536656283762,-0.0008829565097617786,-0.0010805943119834849,-0.0015930041651712745,-0.0017589575229631782,0.5623812456797683,-0.0007746558910309842,-0.0013354602185244868,0.0004852555707735018,-0.001474332585423288,-0.0015154815766121876,-0.0016988053596017627,-0.0009879486722086384,-0.0010314360199009664,-0.0014719924170863985,-0.0015916172715624288,-0.6032675574573781,-0.0009211060456881803,-0.0011597630026044525
SRGDP_MEX,-0.0020095278762666258,0.00011314052309363554,0.013381040660345178,-0.022424535669124945,0.007656475838929699,0.010734734648004673,-1.06650834064137e-05,0.007959922305311729,-0.021452295219160367,0.017678526446097687,-0.00998303611921214,-0.006416370911323521,-0.00689260170508299,-0.00888391146297407,-0.010001206605286805,-0.0056125786076821615,-0.005888374901970583,-0.001164208338234607,-0.008189490991773463,-0.007567139050099758,-0.002928593264847068,-0.001905527261849005,-0.005340473816252689,-0.004639207511981103,-0.004865155671709975,-0.006679293460099545,-0.005260663748827832,-0.004606433500679574,-0.004436852705405614,-0.01095816145240014,-0.0015596642525789184,-0.0010825843915646116,-0.0018211258578398892,-0.0010562163169380856,-0.0011880024183247295,-0.0011324584680255656,-0.0009879217789415806,-0.001071310132840786,0.555860525619174,-0.0016548929222287567,0.016702308475294858,-0.001158453566827422,-0.0008217458579767856,-0.0013671428162809196,-0.0007864967636145304,-0.0009019510295860123,-0.0008409059358921445,-0.0007312399041420337,-0.0008030198763220309,-0.6127607420904574,-0.0012479099338497113
SRGDP_ROW,-0.004281942496537905,0.0013404773378022927,-0.02079211135065484,-0.0025721831672426143,-0.022044482390116138,-0.007460308577488806,-0.0003567593324832474,-0.027520350392625792,-0.046958416517685064,-0.02165093230417303,0.016351172854933704,0.016320786901551365,0.016107083971808045,0.02016637717245917,0.020308313144725698,0.01835249933577532,0.018229640433100602,0.01198324410802809,-0.02816696163442045,-0.03311535544898658,-0.02372038995685055,-0.02998077707848379,-0.0262445446012205,-0.027187838823632404,-0.030115893201298483,-0.0257703057909342,-0.026974083480082456,-0.026991185621181857,-0.0268178989052692,-2.657796276894775e-05,1.0564950890801228e-05,-1.686101995856948e-05,-0.00021710809520625318,-2.0325620435635017e-05,-1.5371112466189274e-05,-2.3287218784973085e-05,-2.069760583311986e-05,-2.0187521176939782e-05,-2.3322558604377264e-05,0.5511965882001679,0.0006999312946665004,0.0007473988425399369,0.00047414537198142703,0.0007843409416707914,0.0003898228418686145,0.0001648464560333185,0.000614286230395944,0.0005719447676189038,0.00046406050266623033,0.0003747778632379184,-0.5710705367854063
RD_USA,0.0006468891064137505,-0.0033102105062760012,-0.5539765660516494,0.65471574779288,-0.05011275582267272,-0.6610886992158715,-0.011812595428150607,-0.3534245272844583,-0.6158082856732106,-0.5503457340367335,-0.37947363413842083,-0.2959722691898209,-0.29845696697152146,-0.26749102907170363,-0.3746067364684891,-0.29731130742472134,-0.22962784019612603,-0.1953548694991869,0.3543791168346522,-0.5068145805919372,-0.39146166769015944,-0.5175237347060968,-0.49118876684151824,-0.5049703021083335,-0.4185777327355167,-0.4511500116034184,-0.5040752532226561,-0.4861216712361638,-0.5244627851646272,0.003317029286079576,0.0027274221167505885,2.4387978814210953e-06,0.004907976180099638,0.006283678531956438,-0.0015817485982311252,-0.011471961561942967,-0.002316299760413143,0.0016789716701426372,0.0002884937152636269,0.02516846185063315,0.02368159678825421,0.025219450414015743,0.021897715694118025,0.04428110130474394,0.05526005893349839,0.07971200987387461,0.018437113313914955,0.024710912168099952,0.027175279196289814,0.043856585948942595,0.023242168347481496
RD_EUR,-0.002163205578908367,-0.0022854488208157164,0.10357865247714981,0.1431160430975087,0.4959299922628424,-0.08382606693593919,-0.01126733609274344,-0.162036848467908,-0.47669466516384096,-0.14520418266452284,-0.1864660908489646,-0.1810866197356681,-0.1562177668667608,-0.21978061685156536,-0.2812549461604791,-0.1599925523344653,-0.17197499492941137,-0.08439648824590196,-0.11781219508898766,0.5315798600256727,-0.10567329947202109,-0.01903963717799273,0.02907507115661012,0.020090145688620442,-0.10343986665583393,-0.1052755913136022,0.02472943757570234,0.028688725688715833,-0.018243655195754327,0.0004344782079079845,-0.03979031651323517,-0.0014772140139235335,-0.00370465212870541,-0.0019870836832858174,5.827677963754496e-05,-0.01708271425673813,-0.009679006263605405,-0.004873755638429289,-2.743085885659191e-06,-0.0026920232634475294,0.021292381301676322,0.021774314499494185,-0.004671209446671654,0.008005437039714236,0.006771871152353448,0.007318454212466019,0.013023910037929243,0.009858520632970436,0.006526839032728882,0.002839798908482738,0.005473453959620178
RD_JAP,0.05464442345564202,-0.005305623572740004,0.13408614289585397,1.2285958094085725,0.011757842537082341,-0.5918903137035925,0.04604090378052539,-0.7983869929813026,-0.8304090247895018,-0.5705301710965655,-0.5408896334973584,-0.566272988327432,-0.4872261354119689,-0.6825307619962706,-0.6196040940955905,-0.5267830294517373,-0.4941845292827479,-0.3593699064273448,-0.2681866800679872,-0.2747802674580324,1.451350082702757,-0.31744917384545046,-0.3203634780978082,-0.33096747035050167,-0.29838491686650037,-0.24984461418949389,-0.3289288601947127,-0.3294150125730483,-0.3391650422630199,0.1217812889464609,0.1324047656893912,-0.02236007862569056,0.12818526528336704,0.11956951037312646,0.32871401552305723,0.04872072632492008,0.020155288181397113,-0.02760830478498011,0.11204176376662933,0.3905655862573576,-0.026668257985708044,-0.0970842875503991,0.04381103138453635,-0.09352131348776882,-0.06490790482684472,-0.3691678623405764,-0.0756240047609541,-0.02426685394463446,0.17283025851909883,-0.060151695678659634,-0.4696147730855832
