,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ROW
SRGDP_KOR,-0.00010469488103015401,-0.0002512227881529272,0.0028185817338544084,0.016914915908931016,0.0015428179059939762,0.002167154498949886,-4.225328647355919e-05,-0.005822984645905138,1.0768383652548508e-05,-0.006586247200741635,0.0005983201905235269,0.0007700664952337011,0.0007708863652822195,-1.8211090848652134e-05,0.007689228856433417,0.0008220201763808888,0.000556578950936526,0.0005832720685217119,-0.0020534043593761764,0.0009364438451120449,0.0036932832389569015,-0.001598933097601285,0.00010446712341627418,0.00014002199067442156,0.000539369731410444,0.0018053823418251458,0.0001551290949564077,0.00044380050368664214,-0.0019591901513926757,0.0,-1.7143175767841967e-10,-2.307598556683388e-12,-3.251610092291912e-10,-1.1287915047120123e-10,-1.374470537385264e-09,-1.158351192742657e-11,1.1102230246251565e-15,-2.932709630698582e-11,-3.053390873475337e-11,-6.939335772671029e-09,7.873050232420908e-05,8.976373742974886e-05,5.7661467874892125e-05,5.0966847204847454e-05,4.7991555488513526e-05,2.090546173616481e-05,7.483082517856232e-05,6.958512907884185e-05,5.676502185303356e-05,4.647224938980621e-05,3.8600627082496786e-05
SRGDP_RUS,-0.0010233278743587704,-0.0010464059540105097,0.019265791212951244,0.012869046366950077,0.01832082593176354,0.01490231720711499,-3.344749445133299e-05,0.01329924070701427,-0.011006150429910821,0.027069882299365355,-0.003981771902122899,0.00014204799647754562,-0.00126605159205595,-0.004875212316378108,-0.003092591210264728,0.00045293951768110574,-0.0005188952373236244,-0.0010808927415806302,-0.006910852979923332,9.750026128019229e-05,0.024276887211561737,0.0025443696473703703,0.0003669785754811805,0.0011959043138165537,0.0030161202887990513,-0.0007705323533868658,0.0007601449679983663,0.0018077638049518452,-0.0009077799931672681,0.002954716146839065,-0.002125103028977615,-0.001364555871650741,-0.002143366419115056,-0.0013680258157094949,-0.0015192144986475586,-0.0014262254419278309,-0.0012109875136362414,0.5567262073259394,-0.0013555525564490356,-0.00202457618309837,-0.005227868493939414,-0.0015558407213672742,-0.0010152014842357282,-0.0016073922707604549,-0.001056350755588853,-0.0011889359190314641,-0.0010741792638330194,-0.0009062237213636193,-0.6281403725839824,-0.001050161190255805,-0.0015268921414818282
SRGDP_MEX,0.008706224635645077,0.00017054200450061785,-0.043042261313819274,0.04124069688717813,-0.002146668256688966,-0.007908335610712358,-1.626083517225485e-05,-0.005305311045985528,-0.0005138893337247596,-0.02763661997184641,0.005136811337316249,-0.007336213619125176,-0.0022650272402263694,-0.002316393696250585,-0.004112434294189504,-0.007934161922133476,-0.006968863598615926,-0.004226633720951778,0.04080206920448526,0.04072860014461055,0.04539291313568339,0.03305500329811473,0.04162794675246384,0.039254988691375114,0.04110805195141065,0.041525965166326895,0.04085616831872363,0.041499878034333415,0.03512697257925468,0.0027639254248945644,-0.0015584594023154708,-0.0011949615950784809,-0.0015829736895817126,-0.0005657473087938847,-0.0007454645699284113,-0.001072527597048567,-0.0012013708468067152,-0.0004829367911124427,0.5559680480188189,-0.0010045277904124905,-0.0031809067107035904,-0.0011661235213150656,-0.0009487227602689163,-0.001208704892757817,-0.0005405578924494447,-0.0006276658619941422,-0.0008701375596326111,-0.0009636790913536419,-0.00045735904385002524,-0.6110672610551415,-0.0007856041525772239
SRGDP_ROW,-0.0003354385801951354,-0.001330819279013462,0.010627120600231743,0.02864104512572574,0.006927949634143449,0.009937414870213601,-0.00012068756627181543,0.0075023678952246264,-0.0001502324476204686,-0.0022725737273654456,0.001305865801335404,0.0028508054724585286,0.0025495365126582126,-0.00012489663819614805,-0.0002796957069556294,0.002916840820924582,0.002692034592737258,0.0013547042670558618,0.0009309123035405875,0.00370413645544021,0.003079969574711905,0.002420788882817604,0.002376615567146745,0.002861740144317615,0.004661045456654245,0.0024582301666287165,0.002281004173722012,0.003191172783933993,0.003037524718332296,5.4778236641128686e-05,-5.522736431506914e-06,-2.0243359173388598e-05,0.006425158325420455,-1.6959323578813468e-05,-1.2067326082276786e-05,-2.3960293944469413e-05,-2.4438000615356614e-05,-1.575832596023563e-05,-1.8685431346643355e-05,0.5507946079073112,0.00015016161066139233,0.00026764383446731266,0.00014936364341022745,-0.010187718449631844,0.00012419759463311308,5.0476833528545484e-05,0.00019559477023700644,0.0001802309788101475,0.0001501357166644457,0.00011858189650548745,-0.5730008561167438
RD_USA,-0.037005837547216536,-0.010243931249280247,-0.4602328876108658,0.7624272717096481,-0.05829690008937849,-0.6408027191976962,-0.016021530311566834,-0.3702613987888198,-0.37351907477362056,-0.5733474477999156,-0.3961197181551668,-0.25243018116557603,-0.27969143903326166,-0.21337317361917796,-0.32434726996499574,-0.2535566969834996,-0.18457119094670849,-0.17968326797475676,0.1569083729909193,-0.6435367424221278,-0.5785357349180897,-0.6707325028145367,-0.6646958071976294,-0.6707625885516216,-0.5820047482404755,-0.614147091266749,-0.6736220705013191,-0.6592473568283941,-0.6789699635295476,0.0013870997340104108,0.0006123290249260283,0.00014072802137388152,0.0029306233880699306,0.004678853708471875,1.5359215082000333e-05,-0.010976201105922234,0.0006880789712404578,0.0007145396617802557,0.00021679206262947837,0.024444005689737702,0.03069578523818617,0.03426220775467059,0.02957556394404759,0.037499944986481015,0.04971716020292338,0.07725833764921419,0.0245855119256988,0.027031838822776377,0.0264519263237728,0.04093992624616405,0.02466150469647377
RD_EUR,0.006512762188259913,-0.0017658351285398943,0.043562328306445686,0.08512373884448698,0.582517974594482,-0.040527654831891136,0.05275712467458393,-0.06011207895229853,-0.1282634943972666,-0.10669616934740334,-0.08875330669644854,-0.08288325883470893,-0.06599254791317288,-0.09749106730642831,-0.13840519367716797,-0.06884672210408171,-0.08356922176710191,-0.04262830103002879,-0.04896679997469289,0.6462476322009725,-0.056472675079417556,0.06332962669244324,0.0355105502577846,0.04764478537009342,-0.095329637394585,-0.09301257981807809,0.03458319502417595,0.03675007371470418,0.05109562551251723,-0.04984805259921343,0.05813200692911802,0.053794885642182155,0.04971259077701351,0.04035416616292142,-0.005357006778042295,0.06475505796401326,0.06243332163895832,0.05378590847991083,0.04317580472941285,0.043666334897897174,0.14352748590578668,-0.06540230069374431,-0.021111422821327164,-0.007515120488005289,0.007379435249408317,0.07317433245195515,-0.03798193705798869,-0.029266441282437272,-0.015030325986659654,0.005130188565918292,-0.0010649220839109574
RD_JAP,0.04761771762433198,-0.007320562756118476,0.14203528818507505,1.1638376384129123,0.042714826245484616,-0.5835794766276431,0.05869188256513391,-0.7664533956944197,-0.5560716737418986,-0.5337114620421829,-0.5006130007923326,-0.5096761891235913,-0.4418361729769543,-0.6109868880102137,-0.5384111640408296,-0.47493621159675203,-0.44141726522642255,-0.3441813548037864,-0.2892774657712738,-0.2702355177917909,1.3972662895822863,-0.33188192756113566,-0.3582242977719119,-0.36097595142609573,-0.3315251669603547,-0.28254556619138504,-0.36324374269588067,-0.36677631752782325,-0.3564087417207512,0.237274177443636,0.11950554949563652,0.05172188201188366,0.11348745974720464,0.10026656166755021,0.10558537404501744,0.10555180163903777,0.10229644804036764,0.10491627516015734,0.09587276719287274,0.09174982259792741,-0.1893846660299453,-0.041972226607517316,-0.044305392263335186,-0.023914840560907424,-0.0052944179834935046,-0.012403314017914724,-0.02344388087466842,-0.024399676419540328,-0.011952170778897764,-0.002303100048498541,0.0007170405714540529
RD_CHN,-0.0003926228082112848,4.3429841500852717e-07,0.004381226369616353,0.029150737835895724,0.004040810415198992,0.003927633907834238,-7.770958095343339e-05,-0.00567846941044281,-3.990948229004587e-05,-0.00945953825564505,0.0002766997176173458,0.0009674925570113402,0.0009049813296790887,-4.004064595886092e-05,4.023949809250915e-05,0.001122599013351211,0.0007612406197665678,0.0006675943926326422,-0.0034426109837287777,0.00039045969105089284,0.004015171995871425,-0.001285970494499522,-0.0006765052341051181,-0.0007455149194751653,-0.0001292597472535295,0.00012078171262475124,-0.0007385181913127647,-0.0003665953499026875,-0.002375742216465526,0.0,-1.4889756094760287e-11,-6.217248937900877e-13,-1.4928613900622167e-11,-1.1173839631339888e-11,2.431388423929093e-12,-6.04349903454704e-12,-3.5399461140173116e-12,-1.3927747843922589e-12,-2.4580337765200966e-12,2.6423307986078726e-13,0.0001447981603575066,0.00016509022357058534,0.00010604870684605139,9.37369466502691e-05,8.82643318689258e-05,3.84842769696192e-05,0.00013762598116917601,0.00012797823443433387,0.00010439996889655134,8.547010494464047e-05,7.099722481918036e-05
RD_BRA,-0.0003926228082112848,4.3429841500852717e-07,0.004381226369616353,0.029150737835895724,0.004040810415198992,0.003927633907834238,-7.770958095343339e-05,-0.00567846941044281,-3.990948229004587e-05,-0.00945953825564505,0.0002766997176173458,0.0009674925570113402,0.0009049813296790887,-4.004064595886092e-05,4.023949809250915e-05,0.001122599013351211,0.0007612406197665678,0.0006675943926326422,-0.0034426109837287777,0.00039045969105089284,0.004015171995871425,-0.001285970494499522,-0.0006765052341051181,-0.0007455149194751653,-0.0001292597472535295,0.00012078171262475124,-0.0007385181913127647,-0.0003665953499026875,-0.002375742216465526,0.0,-1.4889756094760287e-11,-6.217248937900877e-13,-1.4928613900622167e-11,-1.1173839631339888e-11,2.431388423929093e-12,-6.04349903454704e-12,-3.5399461140173116e-12,-1.3927747843922589e-12,-2.4580337765200966e-12,2.6423307986078726e-13,0.0001447981603575066,0.00016509022357058534,0.00010604870684605139,9.37369466502691e-05,8.82643318689258e-05,3.84842769696192e-05,0.00013762598116917601,0.00012797823443433387,0.00010439996889655134,8.547010494464047e-05,7.099722481918036e-05
RD_IND,-0.0003926228082112848,4.3429841500852717e-07,0.004381226369616353,0.029150737835895724,0.004040810415198992,0.003927633907834238,-7.770958095343339e-05,-0.00567846941044281,-3.990948229004587e-05,-0.00945953825564505,0.0002766997176173458,0.0009674925570113402,0.0009049813296790887,-4.004064595886092e-05,4.023949809250915e-05,0.001122599013351211,0.0007612406197665678,0.0006675943926326422,-0.0034426109837287777,0.00039045969105089284,0.004015171995871425,-0.001285970494499522,-0.0006765052341051181,-0.0007455149194751653,-0.0001292597472535295,0.00012078171262475124,-0.0007385181913127647,-0.0003665953499026875,-0.002375742216465526,0.0,-1.4889756094760287e-11,-6.217248937900877e-13,-1.4928613900622167e-11,-1.1173839631339888e-11,2.431388423929093e-12,-6.04349903454704e-12,-3.5399461140173116e-12,-1.3927747843922589e-12,-2.4580337765200966e-12,2.6423307986078726e-13,0.0001447981603575066,0.00016509022357058534,0.00010604870684605139,9.37369466502691e-05,8.82643318689258e-05,3.84842769696192e-05,0.00013762598116917601,0.00012797823443433387,0.00010439996889655134,8.547010494464047e-05,7.099722481918036e-05
RD_CAN,0.024546137093430787,-0.002401704725726872,-0.09518779579454961,0.10298385847838487,0.15012507635007166,0.012819600795743735,0.004117196027909609,0.025298063787371206,-0.014006507138342728,-0.05532735538376354,-0.0059261723699916,-0.00903044358801064,-0.01030906354559602,-0.040155888435102205,-0.02422465348154823,-0.019374321313715415,0.01361153822000305,0.009463796824052961,0.11728567819404567,0.12243451139765438,0.12502605181276438,0.13281236957377374,0.13990381469364155,0.13552207271984917,1.011807124854044,0.1132113740420937,0.1381348402297311,0.1403969413165973,0.12082561670357372,5.218048215738236e-14,-2.0050128224369246e-10,-1.6663337376598975e-11,-2.128647258459182e-10,-5.290612392627736e-10,-2.108879737505731e-10,-4.097316930185002e-10,-1.1758483076107495e-10,-3.986977414882631e-11,-1.767730406498913e-10,1.7114087924596788e-11,-0.007659257425371435,-0.008731672911079236,-0.005610736296287611,-0.004959685489403509,-0.004670263896959792,-0.0020368372026513537,-0.007280158908054557,-0.006770163307616706,-0.0055235541235143515,-0.0045224834386237145,-0.00375697092787064
RD_KOR,0.12642453888322414,-0.004515943628967678,-0.321725129317576,0.4836729222589098,0.11123103464336648,-0.16877656410352215,0.0002581867749507083,-0.15507377639150166,-0.30305722758930287,-0.4176650707647389,-0.17108779126253415,-0.3389478791644662,-0.23407619552420655,-0.40261373256874067,-0.4496986667505204,-0.3281028714189732,-0.30514517525856544,-0.24421383083378267,0.46282902025862493,0.46491792409871335,0.47100081333857124,0.42828765791545265,0.5296326203016544,0.49309820391205683,0.48981836534424894,1.7223937981825488,0.5182552990952438,0.5247963905157282,0.434731873843901,0.0008004289453666935,0.005593559433900719,0.000648771204826426,2.6405046785749064e-05,0.0017860913653788835,0.003652470552143461,0.00036305062338648497,-0.01721016470133896,0.000547978149818551,-0.00044977976739024594,0.0031319910764293635,-0.0001060618381415468,-0.0005623103079860359,0.0024604065505506867,-0.00013793875831280555,-0.002896056962475857,-0.0023175171545181117,-0.0006180639528252652,-0.01478653331576818,-0.0007472628230192901,-0.0025569161447064337,0.001159609670232653
RD_RUS,-0.0003926228082112848,4.3429841500852717e-07,0.004381226369616353,0.029150737835895724,0.004040810415198992,0.003927633907834238,-7.770958095343339e-05,-0.00567846941044281,-3.990948229004587e-05,-0.00945953825564505,0.0002766997176173458,0.0009674925570113402,0.0009049813296790887,-4.004064595886092e-05,4.023949809250915e-05,0.001122599013351211,0.0007612406197665678,0.0006675943926326422,-0.0034426109837287777,0.00039045969105089284,0.004015171995871425,-0.001285970494499522,-0.0006765052341051181,-0.0007455149194751653,-0.0001292597472535295,0.00012078171262475124,-0.0007385181913127647,-0.0003665953499026875,-0.002375742216465526,0.0,-1.4889756094760287e-11,-6.217248937900877e-13,-1.4928613900622167e-11,-1.1173839631339888e-11,2.431388423929093e-12,-6.04349903454704e-12,-3.5399461140173116e-12,-1.3927747843922589e-12,-2.4580337765200966e-12,2.6423307986078726e-13,0.0001447981603575066,0.00016509022357058534,0.00010604870684605139,9.37369466502691e-05,8.82643318689258e-05,3.84842769696192e-05,0.00013762598116917601,0.00012797823443433387,0.00010439996889655134,8.547010494464047e-05,7.099722481918036e-05
RD_MEX,-0.0003926228082112848,4.3429841500852717e-07,0.004381226369616353,0.029150737835895724,0.004040810415198992,0.003927633907834238,-7.770958095343339e-05,-0.00567846941044281,-3.990948229004587e-05,-0.00945953825564505,0.0002766997176173458,0.0009674925570113402,0.0009049813296790887,-4.004064595886092e-05,4.023949809250915e-05,0.001122599013351211,0.0007612406197665678,0.0006675943926326422,-0.0034426109837287777,0.00039045969105089284,0.004015171995871425,-0.001285970494499522,-0.0006765052341051181,-0.0007455149194751653,-0.0001292597472535295,0.00012078171262475124,-0.0007385181913127647,-0.0003665953499026875,-0.002375742216465526,0.0,-1.4889756094760287e-11,-6.217248937900877e-13,-1.4928613900622167e-11,-1.1173839631339888e-11,2.431388423929093e-12,-6.04349903454704e-12,-3.5399461140173116e-12,-1.3927747843922589e-12,-2.4580337765200966e-12,2.6423307986078726e-13,0.0001447981603575066,0.00016509022357058534,0.00010604870684605139,9.37369466502691e-05,8.82643318689258e-05,3.84842769696192e-05,0.00013762598116917601,0.00012797823443433387,0.00010439996889655134,8.547010494464047e-05,7.099722481918036e-05
RD_ROW,-0.0003926228082112848,4.3429841500852717e-07,0.004381226369616353,0.029150737835895724,0.004040810415198992,0.003927633907834238,-7.770958095343339e-05,-0.00567846941044281,-3.990948229004587e-05,-0.00945953825564505,0.0002766997176173458,0.0009674925570113402,0.0009049813296790887,-4.004064595886092e-05,4.023949809250915e-05,0.001122599013351211,0.0007612406197665678,0.0006675943926326422,-0.0034426109837287777,0.00039045969105089284,0.004015171995871425,-0.001285970494499522,-0.0006765052341051181,-0.0007455149194751653,-0.0001292597472535295,0.00012078171262475124,-0.0007385181913127647,-0.0003665953499026875,-0.002375742216465526,0.0,-1.4889756094760287e-11,-6.217248937900877e-13,-1.4928613900622167e-11,-1.1173839631339888e-11,2.431388423929093e-12,-6.04349903454704e-12,-3.5399461140173116e-12,-1.3927747843922589e-12,-2.4580337765200966e-12,2.6423307986078726e-13,0.0001447981603575066,0.00016509022357058534,0.00010604870684605139,9.37369466502691e-05,8.82643318689258e-05,3.84842769696192e-05,0.00013762598116917601,0.00012797823443433387,0.00010439996889655134,8.547010494464047e-05,7.099722481918036e-05
RP_USA,-0.0009347708999318805,0.00017702175396538955,0.0038195141549635103,0.013911447638490504,0.0028181553780415314,0.008507369847766677,0.0001403274920042108,-0.007131515712344716,0.0002347610375041942,-0.011540683531788276,0.0022294011402057556,0.0021672991313170797,0.001522602250912941,0.0047102226679263115,0.008203904794009675,0.0018807427055400616,0.0015120667293444523,0.0008342176241793453,-0.006659615804119889,0.0002627074954320019,-0.0029183410146577105,-0.0004398246921910598,-0.0014691358419149925,-0.0007521124780418553,-0.0013875849407812835,-0.000536057472956819,-0.001378276572806536,-0.0012193396707410598,0.00018152002897786623,-8.96180352150111e-10,5.440092820663267e-14,0.0,1.8429702208777599e-13,4.2743586448068527e-13,2.4670265830195603e-11,2.220446049250313e-15,1.1102230246251565e-15,2.7755575615628914e-14,4.3298697960381105e-14,1.4892198585414462e-10,-0.00026145398709820356,-0.0002980921215273158,-0.0001914880983572287,-0.00016925781833987408,-0.00015937632868390228,-6.947694889625211e-05,-0.00024850373594342834,-0.00023108395384718872,-0.00018851109432393987,-0.00015433099066264333,-0.00012819816020581687
RP_EUR,-0.0003219528207942801,-0.00021757404531363989,0.005284272253877065,0.020802746926849025,0.0004862474231726033,0.004056262613196804,-5.194833038457691e-05,-0.003250236390411887,-0.0002037701059737218,-0.008868938645372193,-0.000341899834325754,0.0003189447854679006,0.000337785794359835,-4.234973045358359e-05,-4.908717976148669e-05,0.0004870217097241447,0.0003146509072582404,0.0005927845538511445,-0.001812030383768204,0.00031086308952987807,-0.0005763758273702457,-0.002350072851395324,-0.0012718665676930696,-0.0008038425165601826,0.0001473341974422837,-0.0003487911437138891,-0.0012771490605223423,-0.0008127082747422243,-0.0015154204359429935,1.1102230246251565e-15,-9.236605924556329e-10,-5.656586310465173e-13,-1.3393730569077889e-11,-9.439116155363081e-12,1.0669243266647754e-11,-5.614397835529417e-12,-3.2768232571811495e-12,-1.0208500711428314e-12,-2.0655699373151037e-12,2.864375403532904e-13,9.679562955722254e-05,0.00011036052180779521,7.089222594403033e-05,6.266199352844559e-05,5.900363039934575e-05,2.572644680398639e-05,9.200114530538706e-05,8.555178134583841e-05,6.979007331708864e-05,5.713572937993128e-05,4.746080941364639e-05
RP_JAP,5.81123864928923e-05,0.0004584565667442586,0.006720095524015424,0.023356788477458812,0.012846575774491109,0.009899624990858946,-2.6557902155222024e-07,-0.00012314227499587993,-3.2045965026039624e-06,-5.737668272220997e-05,5.2268560720714063e-05,4.1567226617411634e-05,4.003527093843218e-05,-1.4441581380753021e-06,-3.800450765201191e-07,3.808650823500237e-05,2.7436507025191403e-05,1.0652591836413094e-05,-0.0009619093006757451,0.005072456524896074,0.014010504389522227,0.004359615483285895,0.0038716580667719214,0.004294138263333247,0.005181857116846045,0.003706345858965898,0.0038980012787637186,0.004567516885987111,0.003152874746309431,0.0,-2.19824158875781e-13,-4.973799150320701e-13,-2.2593038551121936e-13,-1.7708057242771247e-13,-2.7755575615628914e-14,-9.103828801926284e-14,-5.218048215738236e-14,-2.220446049250313e-14,-3.83026943495679e-14,4.440892098500626e-15,4.948450715858144e-07,5.641916855925189e-07,3.624065836316248e-07,3.2034567554184434e-07,3.016432248426071e-07,1.3152004374461512e-07,4.70334596824884e-07,4.3736397614679845e-07,3.56786398203468e-07,2.9209406782193525e-07,2.4263350661968275e-07
RP_CHN,0.00019095812308078663,-0.00019542338747957633,0.015295693253316589,0.046387924143080905,0.01029556129214848,0.007640182460681988,-2.391183375749506e-06,-0.00038784646105627374,-1.8998815785598033e-05,0.005302829734619152,-2.1082683143713865e-06,0.0001545750731135609,0.00016632991344911474,-5.908965993728366e-06,0.00021302219391450272,0.0001515697064835564,0.00012048569620448646,4.035359553400397e-05,-0.0029126669265239213,0.00418528941158014,0.026293253158414798,0.0010490940561014295,0.0023377904033772268,0.0024977804419656913,0.004744637563175447,0.002965098114546816,0.002314135560904651,0.003242939661550759,-0.0004645204700265415,0.0,-8.198997036856781e-13,-3.885780586188048e-14,-1.0188294652380137e-10,-6.48925357893404e-13,-1.1102230246251565e-15,-3.402833570476105e-13,-1.992850329202156e-13,-8.215650382226158e-14,-1.3711254354120683e-13,1.554312234475219e-14,4.455420745674843e-06,5.079794924700565e-06,3.2631167279362217e-06,2.884136977021612e-06,2.7158965232310095e-06,1.1841669256273946e-06,4.2347366158157485e-06,3.937880126425597e-06,3.212386116002719e-06,2.629918859353708e-06,2.184591093579158e-06
RP_BRA,-0.004413345011222702,-0.001326572100106005,-0.004123402195804204,0.04628108497138128,-0.013338791590745136,0.0021978362361074755,-0.0005159341401217432,-0.02112304683558275,-0.0020186096942076404,-0.03533058446267334,-0.01152726328714826,-0.005420029836499807,-0.00553504608678923,-0.0011633351711876072,-0.008075803553268535,-0.0029743492497819046,-0.0029417184949015462,0.0030123018144301295,-0.024737808973811504,-0.0223306557492009,-0.027146779572704283,-0.027580125827726953,-0.026617146025295635,-0.026161937091866427,-0.024028268634594396,-0.022474417634978927,-0.026868156668316545,-0.026726068317560747,-0.02605906724013618,5.551115123125783e-15,-9.339640172356667e-11,-3.419486915845482e-12,-8.305578447220796e-11,-1.631757562403635e-08,1.2878587085651816e-13,-3.661848602121154e-11,-2.0566881531181025e-11,-7.90811860440499e-12,-1.5458190283368367e-11,1.4943601911454607e-12,0.0009615154702669049,0.0010962751200693788,0.0007041888273517927,0.0006224314729241787,0.0005860650287137226,0.0002555348323451945,0.0009138857465251782,0.0008498166347548075,0.0006932401495718388,0.000567535380160411,0.00047142925369558775
RP_IND,-0.0006828599416192072,0.00019427429162055532,0.002668439538162648,0.018424051578687095,0.0034836094156298625,0.005401960709584541,-9.266569777455214e-05,-0.0035107664350342294,-8.864186163026755e-05,-0.008882618997012037,-3.5905935778512976e-05,0.000925496077136545,0.0003081112358949145,-3.260597557730449e-05,-4.682604778594168e-05,0.001032369487090623,0.0008476863964257397,0.0006232218308210857,-0.0031712272420925114,-0.0007958477986497181,-0.0014822753532628408,-0.002669550339937654,-0.0003620616107652408,-0.0007331041516134285,-0.0012796190056268975,-0.0016091308248544767,-0.0003561138039859246,-0.0019627722932547,-0.0018574857694442226,1.1102230246251565e-15,-1.3719581026805372e-11,-5.667688540711424e-13,-1.3660184094987926e-11,-9.944267631567527e-12,-1.923597336972449e-08,-5.604960939820103e-12,-3.2585045772748344e-12,-1.1707301794672276e-12,-2.182143354900745e-12,2.5868196473766147e-13,0.000172667255842196,0.00019686498044180212,0.00012645966096069827,0.00011177825944064246,0.0001052523327049748,4.561804768377087e-05,0.0001641146353648093,0.0001526099742577003,0.0001244935860056362,0.00010192030234446037,8.466183918365289e-05
RP_CAN,1.625853117137588e-05,-1.2534360256388766e-05,-0.0012718449195037174,0.01898233497533819,-0.006120648804561757,-0.0001685996692646352,-7.471682570647786e-05,-0.00968839645577202,-8.335234851553075e-05,-0.010813774304793133,-3.576319932030447e-05,-0.00015689129628626564,5.560177617214279e-06,-0.0004370560436506299,-8.098807720069434e-05,0.00016938861054138776,-0.0001252761256076429,0.001051101091047446,-0.0018245679610517929,-0.00010263664852405707,0.003384007633545627,-0.0028035656182046065,0.0006099209243193293,-0.0003122274214700793,-0.0009478899525244833,-0.0007892516774937741,-0.0008047444035946816,-0.0007581810330381522,-0.0017811740511397556,1.1102230246251565e-15,-2.649935826326555e-11,-1.0580425424677742e-12,-2.6046387269218485e-11,-1.8620105457500813e-11,1.554312234475219e-14,-3.960493044630198e-10,-6.298850330210826e-12,-2.1277424266941125e-12,-4.130584763117895e-12,5.140332604014475e-13,0.00013922152543366373,0.00015873206465899514,0.00010196443782972686,9.012684107578828e-05,8.486500010174147e-05,3.700210727486386e-05,0.00013232545876595836,0.00012304939328244835,0.0001003792105069845,8.217838921575904e-05,6.826291674033591e-05
RP_KOR,-0.001556084237762101,-0.000316652372601145,0.009501622164294066,0.04506904288374192,0.0005701864284413105,0.003766764371022635,-0.000142846974156563,-0.006289545960409537,-0.0002563377384184884,-0.014023225444516618,-0.0026177148838707476,0.00029782344553752615,-3.2481146371998726e-05,-9.687761677534823e-05,-0.0006424401687871173,0.0007507253517213819,0.0005668557677485087,0.0011068477621434258,-0.00861539235514519,-0.006487536365619162,-0.0029280038653750617,-0.009358451475539598,-0.009120140954413936,-0.008689484606802522,-0.006720718618069554,-0.007247961407615411,-0.009207378512128273,-0.008610276607589062,-0.009613474989920712,1.1102230246251565e-15,-2.5615620735663924e-11,-1.0563772079308364e-12,-2.4736879211673113e-11,-1.7665313656323178e-11,2.0990986726587835e-11,-1.0416667528545531e-11,-2.72343259055674e-10,-2.0039525594484076e-12,-4.019562460655379e-12,5.040412531798211e-13,0.00026617695450426027,0.000303479599230716,0.00019494467613623279,0.00017231233254255685,0.00016225220166976584,7.074375936944044e-05,0.0002529924582095333,0.00023525694127446428,0.00019191384557526447,0.00015711566640930208,0.00013051069246095004
RP_RUS,-0.00035459158540640523,-0.0009376361057278348,0.003925352814814209,0.031070600982374685,0.0020724940191774177,0.005050163276272279,-6.716871170098226e-05,-0.005245383570107731,-4.933092537962036e-05,-0.0069536504102196695,0.00016621344325673526,0.0006980402956291432,0.0006551846843172449,-3.222519880441421e-05,-1.4064607264940854e-05,0.0005185780353278435,0.000533698237298319,0.0004894549698275519,-0.003633506830208466,0.0008114337565490182,0.008661113761148087,-0.0015314621893203206,-3.377086960187903e-05,-0.00020855262551300324,0.0007436812581929075,0.0006260911885414,-1.7454485476964265e-05,0.0003532177129839109,-0.003041926687845087,1.1102230246251565e-15,-1.092681500836079e-11,-4.585221091701897e-13,-1.0987877274715174e-11,-8.309464227806984e-12,2.0383694732117874e-12,-4.444222767574502e-12,-2.6018076582090544e-12,-5.119499268957384e-10,-1.8224310949221945e-12,1.9317880628477724e-13,0.0001251565915250108,0.00014269603936800657,9.166347108791051e-05,8.102178398416982e-05,7.629151970833803e-05,3.3264001957356015e-05,0.00011895731530153775,0.00011061827917879796,9.023758872239718e-05,7.387632451560933e-05,6.136666058087492e-05
RP_MEX,0.0006577035066879233,-0.0010139173802631296,0.013339236539963162,0.04497883427054261,0.017307628525422558,0.013958530781934542,-1.2831175627558977e-05,0.005904929825686356,-7.009107921396307e-05,0.006470930352574511,0.0007286691169239301,0.000923830832282313,0.0008573484904184081,-1.6879993249840908e-05,0.00019134442392654272,0.0008200027324445358,0.0005030919910609111,0.00017774132256009878,0.002441290680594843,0.010125377631118315,0.029023363427670423,0.009327224402781997,0.009253453606624662,0.00942495611846672,0.011200229165718723,0.00831262822291512,0.009165774576146424,0.010226396404305893,0.0067638337021413975,0.0,-3.4344749266779218e-12,-1.6153745008296028e-13,-3.518296765037121e-12,-2.7150504067208203e-12,3.1863400806741993e-13,-1.4299672557172016e-12,-8.321121569565548e-13,-3.36952687973735e-13,-2.0849877380157977e-10,6.550315845288424e-14,2.3908043711440286e-05,2.7258478866309943e-05,1.751006411088163e-05,1.5477243178185773e-05,1.4573646894833203e-05,6.354301868016776e-06,2.2723837909133238e-05,2.113088645505634e-05,1.7237839250450193e-05,1.4110992067051242e-05,1.172262969140192e-05
